"timeStamp","plate","description","created","totalDue","paid","scannedTime"
"Tue Feb 19 2019 08:34:55 GMT-0400 (Venezuela Time)","PBR5720","","Tue Feb 19 2019 08:34:55 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:37:01 GMT-0400 (Venezuela Time)","PDW8925","","Tue Feb 19 2019 08:37:01 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:37:45 GMT-0400 (Venezuela Time)","TD2181","","Tue Feb 19 2019 08:37:45 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:37:59 GMT-0400 (Venezuela Time)","TDH2181","","Tue Feb 19 2019 08:37:59 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:39:13 GMT-0400 (Venezuela Time)","PDJ4846","","Tue Feb 19 2019 08:39:13 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:39:32 GMT-0400 (Venezuela Time)","PDT4665","","Tue Feb 19 2019 08:39:32 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:39:51 GMT-0400 (Venezuela Time)","PBR4979","","Tue Feb 19 2019 08:39:51 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:41:24 GMT-0400 (Venezuela Time)","PBC1641","","Tue Feb 19 2019 08:41:24 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:41:43 GMT-0400 (Venezuela Time)","PCC2546","","Tue Feb 19 2019 08:41:43 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:44:12 GMT-0400 (Venezuela Time)","TDE3516","","Tue Feb 19 2019 08:44:12 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:44:31 GMT-0400 (Venezuela Time)","PDC1376","","Tue Feb 19 2019 08:44:31 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:45:47 GMT-0400 (Venezuela Time)","PDS5452","","Tue Feb 19 2019 08:45:47 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:46:36 GMT-0400 (Venezuela Time)","PBW9146","","Tue Feb 19 2019 08:46:36 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:46:58 GMT-0400 (Venezuela Time)","TCJ1145","","Tue Feb 19 2019 08:46:58 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:47:52 GMT-0400 (Venezuela Time)","TDS2047","","Tue Feb 19 2019 08:47:52 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:48:16 GMT-0400 (Venezuela Time)","PDT2668","","Tue Feb 19 2019 08:48:16 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:50:35 GMT-0400 (Venezuela Time)","PDS2300","","Tue Feb 19 2019 08:50:35 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:51:06 GMT-0400 (Venezuela Time)","TDC1429","","Tue Feb 19 2019 08:51:06 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:51:40 GMT-0400 (Venezuela Time)","PDM875","","Tue Feb 19 2019 08:51:40 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:54:28 GMT-0400 (Venezuela Time)","TAY9072","","Tue Feb 19 2019 08:54:28 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:55:34 GMT-0400 (Venezuela Time)","TDE3459","","Tue Feb 19 2019 08:55:34 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:57:22 GMT-0400 (Venezuela Time)","PBK6427","","Tue Feb 19 2019 08:57:22 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:57:38 GMT-0400 (Venezuela Time)","PBD5477","","Tue Feb 19 2019 08:57:38 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 08:58:27 GMT-0400 (Venezuela Time)","TCS8694","","Tue Feb 19 2019 08:58:27 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:00:06 GMT-0400 (Venezuela Time)","PDT796","","Tue Feb 19 2019 09:00:06 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:00:40 GMT-0400 (Venezuela Time)","PBX4920","","Tue Feb 19 2019 09:00:40 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:01:02 GMT-0400 (Venezuela Time)","PDT7282","","Tue Feb 19 2019 09:01:02 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:01:49 GMT-0400 (Venezuela Time)","PBZ760","","Tue Feb 19 2019 09:01:49 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:02:12 GMT-0400 (Venezuela Time)","PAZ2103","","Tue Feb 19 2019 09:02:12 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:03:03 GMT-0400 (Venezuela Time)","TCF8813","","Tue Feb 19 2019 09:03:03 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:03:49 GMT-0400 (Venezuela Time)","PCS5819","","Tue Feb 19 2019 09:03:49 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:04:36 GMT-0400 (Venezuela Time)","TCT6830","","Tue Feb 19 2019 09:04:36 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:04:55 GMT-0400 (Venezuela Time)","PCY9396","","Tue Feb 19 2019 09:04:55 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:06:23 GMT-0400 (Venezuela Time)","PCP465","","Tue Feb 19 2019 09:06:23 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:07:05 GMT-0400 (Venezuela Time)","PCZ2268","","Tue Feb 19 2019 09:07:05 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:08:25 GMT-0400 (Venezuela Time)","PCR5262","","Tue Feb 19 2019 09:08:25 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:08:49 GMT-0400 (Venezuela Time)","PDP2274","","Tue Feb 19 2019 09:08:49 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:09:45 GMT-0400 (Venezuela Time)","PDR317","","Tue Feb 19 2019 09:09:45 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:14:12 GMT-0400 (Venezuela Time)","PBZ9676","","Tue Feb 19 2019 09:14:12 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:15:29 GMT-0400 (Venezuela Time)","PDL317","","Tue Feb 19 2019 09:15:29 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:16:55 GMT-0400 (Venezuela Time)","PDB5319","","Tue Feb 19 2019 09:16:55 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:17:41 GMT-0400 (Venezuela Time)","PCU2345","","Tue Feb 19 2019 09:17:41 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:19:14 GMT-0400 (Venezuela Time)","PDC1405","","Tue Feb 19 2019 09:19:14 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:19:34 GMT-0400 (Venezuela Time)","PCS4354","","Tue Feb 19 2019 09:19:34 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:21:33 GMT-0400 (Venezuela Time)","PBN4750","","Tue Feb 19 2019 09:21:33 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:21:53 GMT-0400 (Venezuela Time)","PBY8752","","Tue Feb 19 2019 09:21:53 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:23:09 GMT-0400 (Venezuela Time)","PCS844","","Tue Feb 19 2019 09:23:09 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:23:47 GMT-0400 (Venezuela Time)","PBT3093","","Tue Feb 19 2019 09:23:47 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:24:07 GMT-0400 (Venezuela Time)","PDR9790","","Tue Feb 19 2019 09:24:07 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:24:26 GMT-0400 (Venezuela Time)","PBY7969","","Tue Feb 19 2019 09:24:26 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:25:05 GMT-0400 (Venezuela Time)","PBT5582","","Tue Feb 19 2019 09:25:05 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:26:00 GMT-0400 (Venezuela Time)","PBS9762","","Tue Feb 19 2019 09:26:00 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:27:23 GMT-0400 (Venezuela Time)","PCH2115","","Tue Feb 19 2019 09:27:23 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:29:48 GMT-0400 (Venezuela Time)","PBN4286","","Tue Feb 19 2019 09:29:48 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:31:33 GMT-0400 (Venezuela Time)","HDA4567","","Tue Feb 19 2019 09:31:33 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:34:52 GMT-0400 (Venezuela Time)","PBD2786","","Tue Feb 19 2019 09:34:52 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:35:50 GMT-0400 (Venezuela Time)","PCE9112","","Tue Feb 19 2019 09:35:50 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:36:15 GMT-0400 (Venezuela Time)","PCX1222","","Tue Feb 19 2019 09:36:15 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:36:34 GMT-0400 (Venezuela Time)","PCL2660","","Tue Feb 19 2019 09:36:34 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:37:19 GMT-0400 (Venezuela Time)","TCU1017","","Tue Feb 19 2019 09:37:19 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:44:24 GMT-0400 (Venezuela Time)","PCS3691","","Tue Feb 19 2019 09:44:24 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:45:52 GMT-0400 (Venezuela Time)","PBW9188","","Tue Feb 19 2019 09:45:52 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:48:33 GMT-0400 (Venezuela Time)","TDH2209","","Tue Feb 19 2019 09:48:33 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:49:00 GMT-0400 (Venezuela Time)","TCX7692","","Tue Feb 19 2019 09:49:00 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:49:57 GMT-0400 (Venezuela Time)","PCX8758","","Tue Feb 19 2019 09:49:57 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:51:01 GMT-0400 (Venezuela Time)","PDW6630","","Tue Feb 19 2019 09:51:01 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:51:20 GMT-0400 (Venezuela Time)","PDM4911","","Tue Feb 19 2019 09:51:20 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:52:39 GMT-0400 (Venezuela Time)","PCC6175","","Tue Feb 19 2019 09:52:39 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:53:43 GMT-0400 (Venezuela Time)","PDE6631","","Tue Feb 19 2019 09:53:43 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 09:56:40 GMT-0400 (Venezuela Time)","PDT7781","","Tue Feb 19 2019 09:56:40 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:03:31 GMT-0400 (Venezuela Time)","PCE7498","","Tue Feb 19 2019 10:03:31 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:05:42 GMT-0400 (Venezuela Time)","TDR7222","","Tue Feb 19 2019 10:05:42 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:10:20 GMT-0400 (Venezuela Time)","PDD1935","","Tue Feb 19 2019 10:10:20 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:10:39 GMT-0400 (Venezuela Time)","PBZ823","","Tue Feb 19 2019 10:10:39 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:11:50 GMT-0400 (Venezuela Time)","PCK3960","","Tue Feb 19 2019 10:11:50 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:12:08 GMT-0400 (Venezuela Time)","PBJ2250","","Tue Feb 19 2019 10:12:08 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:13:23 GMT-0400 (Venezuela Time)","PDA6813","","Tue Feb 19 2019 10:13:23 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:13:54 GMT-0400 (Venezuela Time)","PDU164","","Tue Feb 19 2019 10:13:54 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:14:16 GMT-0400 (Venezuela Time)","PDA8314","","Tue Feb 19 2019 10:14:16 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:14:38 GMT-0400 (Venezuela Time)","PCX5181","","Tue Feb 19 2019 10:14:38 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:15:51 GMT-0400 (Venezuela Time)","PCT7740","","Tue Feb 19 2019 10:15:51 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:16:25 GMT-0400 (Venezuela Time)","PDT6374","","Tue Feb 19 2019 10:16:25 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:20:42 GMT-0400 (Venezuela Time)","PDC1376","","Tue Feb 19 2019 10:20:42 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:26:11 GMT-0400 (Venezuela Time)","PBX8525","","Tue Feb 19 2019 10:26:11 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:26:33 GMT-0400 (Venezuela Time)","TDL9713","","Tue Feb 19 2019 10:26:33 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:27:00 GMT-0400 (Venezuela Time)","TDH838","","Tue Feb 19 2019 10:27:00 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:29:50 GMT-0400 (Venezuela Time)","PCT6542","","Tue Feb 19 2019 10:29:50 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:30:15 GMT-0400 (Venezuela Time)","TBW4911","","Tue Feb 19 2019 10:30:15 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:31:13 GMT-0400 (Venezuela Time)","PCD7237","","Tue Feb 19 2019 10:31:13 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:33:35 GMT-0400 (Venezuela Time)","PDP6516","","Tue Feb 19 2019 10:33:35 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:35:59 GMT-0400 (Venezuela Time)","TCS4009","","Tue Feb 19 2019 10:35:59 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:36:45 GMT-0400 (Venezuela Time)","TCC3869","","Tue Feb 19 2019 10:36:45 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:37:13 GMT-0400 (Venezuela Time)","TDC1429","","Tue Feb 19 2019 10:37:13 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:37:37 GMT-0400 (Venezuela Time)","PBT3707","","Tue Feb 19 2019 10:37:37 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:39:46 GMT-0400 (Venezuela Time)","PCU8968","","Tue Feb 19 2019 10:39:46 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:40:10 GMT-0400 (Venezuela Time)","PBS5191","","Tue Feb 19 2019 10:40:10 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:40:33 GMT-0400 (Venezuela Time)","PCK8817","","Tue Feb 19 2019 10:40:33 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:41:06 GMT-0400 (Venezuela Time)","PDD1348","","Tue Feb 19 2019 10:41:06 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:42:17 GMT-0400 (Venezuela Time)","PCK6011","","Tue Feb 19 2019 10:42:17 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:44:23 GMT-0400 (Venezuela Time)","PDD840","","Tue Feb 19 2019 10:44:23 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:44:50 GMT-0400 (Venezuela Time)","PCT3860","","Tue Feb 19 2019 10:44:50 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:45:35 GMT-0400 (Venezuela Time)","PBA6255","","Tue Feb 19 2019 10:45:35 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:45:55 GMT-0400 (Venezuela Time)","PDP1988","","Tue Feb 19 2019 10:45:55 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:47:20 GMT-0400 (Venezuela Time)","TCF8220","","Tue Feb 19 2019 10:47:20 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:47:43 GMT-0400 (Venezuela Time)","PBH4601","","Tue Feb 19 2019 10:47:43 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:48:00 GMT-0400 (Venezuela Time)","PCC8921","","Tue Feb 19 2019 10:48:00 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:48:18 GMT-0400 (Venezuela Time)","PCE1860","","Tue Feb 19 2019 10:48:18 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:49:08 GMT-0400 (Venezuela Time)","PBR8163","","Tue Feb 19 2019 10:49:08 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:49:48 GMT-0400 (Venezuela Time)","HBJ7350","","Tue Feb 19 2019 10:49:48 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:50:06 GMT-0400 (Venezuela Time)","PCT1890","","Tue Feb 19 2019 10:50:06 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:50:53 GMT-0400 (Venezuela Time)","PDN3460","","Tue Feb 19 2019 10:50:53 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:51:31 GMT-0400 (Venezuela Time)","PDC2890","","Tue Feb 19 2019 10:51:31 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:54:30 GMT-0400 (Venezuela Time)","PCL1407","","Tue Feb 19 2019 10:54:30 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:54:49 GMT-0400 (Venezuela Time)","TDM2455","","Tue Feb 19 2019 10:54:49 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:56:23 GMT-0400 (Venezuela Time)","PCE6252","","Tue Feb 19 2019 10:56:23 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:56:40 GMT-0400 (Venezuela Time)","PDT3106","","Tue Feb 19 2019 10:56:40 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 10:57:25 GMT-0400 (Venezuela Time)","PDN8980","","Tue Feb 19 2019 10:57:25 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:00:06 GMT-0400 (Venezuela Time)","PDN3361","","Tue Feb 19 2019 11:00:06 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:00:26 GMT-0400 (Venezuela Time)","PCT1525","","Tue Feb 19 2019 11:00:26 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:00:45 GMT-0400 (Venezuela Time)","TDJ7632","","Tue Feb 19 2019 11:00:45 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:01:03 GMT-0400 (Venezuela Time)","PCB4757","","Tue Feb 19 2019 11:01:03 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:02:16 GMT-0400 (Venezuela Time)","PBM1982","","Tue Feb 19 2019 11:02:16 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:02:44 GMT-0400 (Venezuela Time)","PBB4935","","Tue Feb 19 2019 11:02:44 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:03:02 GMT-0400 (Venezuela Time)","PDA584","","Tue Feb 19 2019 11:03:02 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:03:24 GMT-0400 (Venezuela Time)","TDU6470","","Tue Feb 19 2019 11:03:24 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:06:26 GMT-0400 (Venezuela Time)","PBD9679","","Tue Feb 19 2019 11:06:26 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:07:55 GMT-0400 (Venezuela Time)","PDG2433","","Tue Feb 19 2019 11:07:55 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:10:09 GMT-0400 (Venezuela Time)","PCJ7168","","Tue Feb 19 2019 11:10:09 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:11:00 GMT-0400 (Venezuela Time)","PDJ520","","Tue Feb 19 2019 11:11:00 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:11:33 GMT-0400 (Venezuela Time)","TDD6541","","Tue Feb 19 2019 11:11:33 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:13:34 GMT-0400 (Venezuela Time)","PCZ4530","","Tue Feb 19 2019 11:13:34 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:14:21 GMT-0400 (Venezuela Time)","PBB9890","","Tue Feb 19 2019 11:14:21 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:15:02 GMT-0400 (Venezuela Time)","PCR7579","","Tue Feb 19 2019 11:15:02 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:15:21 GMT-0400 (Venezuela Time)","PBT1696","","Tue Feb 19 2019 11:15:21 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:15:51 GMT-0400 (Venezuela Time)","PDE316","","Tue Feb 19 2019 11:15:51 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:17:36 GMT-0400 (Venezuela Time)","PCX8469","","Tue Feb 19 2019 11:17:36 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:19:00 GMT-0400 (Venezuela Time)","PDL7527","","Tue Feb 19 2019 11:19:00 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:22:41 GMT-0400 (Venezuela Time)","TDR9540","","Tue Feb 19 2019 11:22:41 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:23:00 GMT-0400 (Venezuela Time)","PBZ1479","","Tue Feb 19 2019 11:23:00 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:26:29 GMT-0400 (Venezuela Time)","TDK8876","","Tue Feb 19 2019 11:26:29 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:28:13 GMT-0400 (Venezuela Time)","PCC8132","","Tue Feb 19 2019 11:28:13 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:32:27 GMT-0400 (Venezuela Time)","PCS8886","","Tue Feb 19 2019 11:32:27 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:33:27 GMT-0400 (Venezuela Time)","PCK7363","","Tue Feb 19 2019 11:33:27 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:33:44 GMT-0400 (Venezuela Time)","TDS221","","Tue Feb 19 2019 11:33:44 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:34:03 GMT-0400 (Venezuela Time)","PBK5071","","Tue Feb 19 2019 11:34:03 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:35:19 GMT-0400 (Venezuela Time)","PDE4","","Tue Feb 19 2019 11:35:19 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:39:06 GMT-0400 (Venezuela Time)","PDL5368","","Tue Feb 19 2019 11:39:06 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:39:34 GMT-0400 (Venezuela Time)","TDC5288","","Tue Feb 19 2019 11:39:34 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:42:53 GMT-0400 (Venezuela Time)","PBZ9717","","Tue Feb 19 2019 11:42:53 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:43:15 GMT-0400 (Venezuela Time)","PCL3322","","Tue Feb 19 2019 11:43:15 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:43:33 GMT-0400 (Venezuela Time)","PCY8009","","Tue Feb 19 2019 11:43:33 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:44:03 GMT-0400 (Venezuela Time)","PCE9527","","Tue Feb 19 2019 11:44:03 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:44:24 GMT-0400 (Venezuela Time)","TCW5868","","Tue Feb 19 2019 11:44:24 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:44:43 GMT-0400 (Venezuela Time)","PBZ5867","","Tue Feb 19 2019 11:44:43 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:46:40 GMT-0400 (Venezuela Time)","PCX4765","","Tue Feb 19 2019 11:46:40 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:47:07 GMT-0400 (Venezuela Time)","PBO7701","","Tue Feb 19 2019 11:47:07 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:50:11 GMT-0400 (Venezuela Time)","TCX5341","","Tue Feb 19 2019 11:50:11 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:53:45 GMT-0400 (Venezuela Time)","PDU164","","Tue Feb 19 2019 11:53:45 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:57:14 GMT-0400 (Venezuela Time)","TCP6401","","Tue Feb 19 2019 11:57:14 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:57:51 GMT-0400 (Venezuela Time)","PCU5088","","Tue Feb 19 2019 11:57:51 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 11:58:24 GMT-0400 (Venezuela Time)","PBT2625","","Tue Feb 19 2019 11:58:24 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 12:03:27 GMT-0400 (Venezuela Time)","PBG6264","","Tue Feb 19 2019 12:03:27 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 12:05:05 GMT-0400 (Venezuela Time)","PDU7064","","Tue Feb 19 2019 12:05:05 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 12:06:39 GMT-0400 (Venezuela Time)","TCX2271","","Tue Feb 19 2019 12:06:39 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 12:08:07 GMT-0400 (Venezuela Time)","PAS776","","Tue Feb 19 2019 12:08:07 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 12:10:41 GMT-0400 (Venezuela Time)","PDJ3444","","Tue Feb 19 2019 12:10:41 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 12:11:06 GMT-0400 (Venezuela Time)","PDU931","","Tue Feb 19 2019 12:11:06 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 12:11:51 GMT-0400 (Venezuela Time)","PDS7353","","Tue Feb 19 2019 12:11:51 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 12:14:45 GMT-0400 (Venezuela Time)","PCB3144","","Tue Feb 19 2019 12:14:45 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 19 2019 12:15:08 GMT-0400 (Venezuela Time)","TBU6831","","Tue Feb 19 2019 12:15:08 GMT-0400 (Venezuela Time)","","",""
